r,t,e,y,AnnualTechnologyEmission
"Region1","OTH_ALL_OILPRD_001","CO2eq",2027,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2028,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2029,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2030,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2031,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2032,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2033,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2034,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2035,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2036,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2037,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2038,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2039,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2040,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2041,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2042,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2043,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2044,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2045,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2046,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2047,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2048,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2049,0
"Region1","OTH_ALL_OILPRD_001","CO2eq",2050,0
"Region1","OTH_ALL_OILPRD_001","NOx",2018,0
"Region1","OTH_ALL_OILPRD_001","NOx",2019,0
"Region1","OTH_ALL_OILPRD_001","NOx",2020,0
"Region1","OTH_ALL_OILPRD_001","NOx",2021,0
"Region1","OTH_ALL_OILPRD_001","NOx",2022,0
"Region1","OTH_ALL_OILPRD_001","NOx",2023,0
"Region1","OTH_ALL_OILPRD_001","NOx",2024,0
"Region1","OTH_ALL_OILPRD_001","NOx",2025,0
"Region1","OTH_ALL_OILPRD_001","NOx",2026,0
"Region1","OTH_ALL_OILPRD_001","NOx",2027,0
"Region1","OTH_ALL_OILPRD_001","NOx",2028,0
"Region1","OTH_ALL_OILPRD_001","NOx",2029,0
"Region1","OTH_ALL_OILPRD_001","NOx",2030,0
"Region1","OTH_ALL_OILPRD_001","NOx",2031,0
"Region1","OTH_ALL_OILPRD_001","NOx",2032,0
"Region1","OTH_ALL_OILPRD_001","NOx",2033,0
"Region1","OTH_ALL_OILPRD_001","NOx",2034,0
"Region1","OTH_ALL_OILPRD_001","NOx",2035,0
"Region1","OTH_ALL_OILPRD_001","NOx",2036,0
"Region1","OTH_ALL_OILPRD_001","NOx",2037,0
"Region1","OTH_ALL_OILPRD_001","NOx",2038,0
"Region1","OTH_ALL_OILPRD_001","NOx",2039,0
"Region1","OTH_ALL_OILPRD_001","NOx",2040,0
"Region1","OTH_ALL_OILPRD_001","NOx",2041,0
"Region1","OTH_ALL_OILPRD_001","NOx",2042,0
"Region1","OTH_ALL_OILPRD_001","NOx",2043,0
"Region1","OTH_ALL_OILPRD_001","NOx",2044,0
"Region1","OTH_ALL_OILPRD_001","NOx",2045,0
"Region1","OTH_ALL_OILPRD_001","NOx",2046,0
"Region1","OTH_ALL_OILPRD_001","NOx",2047,0
"Region1","OTH_ALL_OILPRD_001","NOx",2048,0
"Region1","OTH_ALL_OILPRD_001","NOx",2049,0
"Region1","OTH_ALL_OILPRD_001","NOx",2050,0
"Region1","PWR_BIO_001","CH4",2018,0
"Region1","PWR_BIO_001","CH4",2019,0
"Region1","PWR_BIO_001","CH4",2020,0
"Region1","PWR_BIO_001","CH4",2021,0
"Region1","PWR_BIO_001","CH4",2022,0
"Region1","PWR_BIO_001","CH4",2023,0
"Region1","PWR_BIO_001","CH4",2024,0
"Region1","PWR_BIO_001","CH4",2025,0
"Region1","PWR_BIO_001","CH4",2026,0
"Region1","PWR_BIO_001","CH4",2027,0
"Region1","PWR_BIO_001","CH4",2028,0
"Region1","PWR_BIO_001","CH4",2029,0
"Region1","PWR_BIO_001","CH4",2030,0
"Region1","PWR_BIO_001","CH4",2031,0
"Region1","PWR_BIO_001","CH4",2032,0
"Region1","PWR_BIO_001","CH4",2033,0
"Region1","PWR_BIO_001","CH4",2034,0
"Region1","PWR_BIO_001","CH4",2035,0
"Region1","PWR_BIO_001","CH4",2036,0
"Region1","PWR_BIO_001","CH4",2037,0
"Region1","PWR_BIO_001","CH4",2038,0
"Region1","PWR_BIO_001","CH4",2039,0
"Region1","PWR_BIO_001","CH4",2040,0
"Region1","PWR_BIO_001","CH4",2041,0
"Region1","PWR_BIO_001","CH4",2042,0
"Region1","PWR_BIO_001","CH4",2043,0
"Region1","PWR_BIO_001","CH4",2044,0
"Region1","PWR_BIO_001","CH4",2045,0
"Region1","PWR_BIO_001","CH4",2046,0
"Region1","PWR_BIO_001","CH4",2047,0
"Region1","PWR_BIO_001","CH4",2048,0
"Region1","PWR_BIO_001","CH4",2049,0
"Region1","PWR_BIO_001","CH4",2050,0
"Region1","PWR_BIO_001","CO",2018,0
"Region1","PWR_BIO_001","CO",2019,0
"Region1","PWR_BIO_001","CO",2020,0
"Region1","PWR_BIO_001","CO",2021,0
"Region1","PWR_BIO_001","CO",2022,0
"Region1","PWR_BIO_001","CO",2023,0
"Region1","PWR_BIO_001","CO",2024,0
"Region1","PWR_BIO_001","CO",2025,0
"Region1","PWR_BIO_001","CO",2026,0
"Region1","PWR_BIO_001","CO",2027,0
"Region1","PWR_BIO_001","CO",2028,0
"Region1","PWR_BIO_001","CO",2029,0
"Region1","PWR_BIO_001","CO",2030,0
"Region1","PWR_BIO_001","CO",2031,0
"Region1","PWR_BIO_001","CO",2032,0
"Region1","PWR_BIO_001","CO",2033,0
"Region1","PWR_BIO_001","CO",2034,0
"Region1","PWR_BIO_001","CO",2035,0
"Region1","PWR_BIO_001","CO",2036,0
"Region1","PWR_BIO_001","CO",2037,0
"Region1","PWR_BIO_001","CO",2038,0
"Region1","PWR_BIO_001","CO",2039,0
"Region1","PWR_BIO_001","CO",2040,0
"Region1","PWR_BIO_001","CO",2041,0
"Region1","PWR_BIO_001","CO",2042,0
"Region1","PWR_BIO_001","CO",2043,0
"Region1","PWR_BIO_001","CO",2044,0
"Region1","PWR_BIO_001","CO",2045,0
"Region1","PWR_BIO_001","CO",2046,0
"Region1","PWR_BIO_001","CO",2047,0
"Region1","PWR_BIO_001","CO",2048,0
"Region1","PWR_BIO_001","CO",2049,0
"Region1","PWR_BIO_001","CO",2050,0
"Region1","PWR_BIO_001","CO2",2018,4.41804519377575
"Region1","PWR_BIO_001","CO2",2019,6.9594410982888
"Region1","PWR_BIO_001","CO2",2020,6.9594410982888
"Region1","PWR_BIO_001","CO2",2021,6.9594410982888
"Region1","PWR_BIO_001","CO2",2022,6.9594410982888
"Region1","PWR_BIO_001","CO2",2023,6.9594410982888
"Region1","PWR_BIO_001","CO2",2024,6.9594410982888
"Region1","PWR_BIO_001","CO2",2025,6.9594410982888
"Region1","PWR_BIO_001","CO2",2026,6.9594410982888
"Region1","PWR_BIO_001","CO2",2027,6.9594410982888
"Region1","PWR_BIO_001","CO2",2028,6.9594410982888
"Region1","PWR_BIO_001","CO2",2029,6.9594410982888
"Region1","PWR_BIO_001","CO2",2030,6.9594410982888
"Region1","PWR_BIO_001","CO2",2031,7.07500768703265
"Region1","PWR_BIO_001","CO2",2032,8.13770920063755
"Region1","PWR_BIO_001","CO2",2033,10.5502931318078
"Region1","PWR_BIO_001","CO2",2034,10.5502931318078
"Region1","PWR_BIO_001","CO2",2035,15.1044249319708
"Region1","PWR_BIO_001","CO2",2036,4.16621701793935
"Region1","PWR_BIO_001","CO2",2037,5.94697749968739
"Region1","PWR_BIO_001","CO2",2038,7.90790569807405
"Region1","PWR_BIO_001","CO2",2039,10.0696166213139
"Region1","PWR_BIO_001","CO2",2040,10.0696166213139
"Region1","PWR_BIO_001","CO2",2041,10.0696166213139
"Region1","PWR_BIO_001","CO2",2042,15.1044249319708
"Region1","PWR_BIO_001","CO2",2043,15.1044249319708
"Region1","PWR_BIO_001","CO2",2044,19.9040394825148
"Region1","PWR_BIO_001","CO2",2045,24.7036540330588
"Region1","PWR_BIO_001","CO2",2046,29.5032685836028
"Region1","PWR_BIO_001","CO2",2047,34.3028831341468
"Region1","PWR_BIO_001","CO2",2048,39.1024976846908
"Region1","PWR_BIO_001","CO2",2049,43.9021122352348
"Region1","PWR_BIO_001","CO2",2050,48.7017267857789
"Region1","PWR_BIO_001","CO2eq",2018,0
"Region1","PWR_BIO_001","CO2eq",2019,0
"Region1","PWR_BIO_001","CO2eq",2020,0
"Region1","PWR_BIO_001","CO2eq",2021,0
"Region1","PWR_BIO_001","CO2eq",2022,0
"Region1","PWR_BIO_001","CO2eq",2023,0
"Region1","PWR_BIO_001","CO2eq",2024,0
"Region1","PWR_BIO_001","CO2eq",2025,0
"Region1","PWR_BIO_001","CO2eq",2026,0
"Region1","PWR_BIO_001","CO2eq",2027,0
"Region1","PWR_BIO_001","CO2eq",2028,0
"Region1","PWR_BIO_001","CO2eq",2029,0
"Region1","PWR_BIO_001","CO2eq",2030,0
"Region1","PWR_BIO_001","CO2eq",2031,0
"Region1","PWR_BIO_001","CO2eq",2032,0
"Region1","PWR_BIO_001","CO2eq",2033,0
"Region1","PWR_BIO_001","CO2eq",2034,0
"Region1","PWR_BIO_001","CO2eq",2035,0
"Region1","PWR_BIO_001","CO2eq",2036,0
"Region1","PWR_BIO_001","CO2eq",2037,0
"Region1","PWR_BIO_001","CO2eq",2038,0
"Region1","PWR_BIO_001","CO2eq",2039,0
"Region1","PWR_BIO_001","CO2eq",2040,0
"Region1","PWR_BIO_001","CO2eq",2041,0
"Region1","PWR_BIO_001","CO2eq",2042,0
"Region1","PWR_BIO_001","CO2eq",2043,0
"Region1","PWR_BIO_001","CO2eq",2044,0
"Region1","PWR_BIO_001","CO2eq",2045,0
"Region1","PWR_BIO_001","CO2eq",2046,0
"Region1","PWR_BIO_001","CO2eq",2047,0
"Region1","PWR_BIO_001","CO2eq",2048,0
"Region1","PWR_BIO_001","CO2eq",2049,0
"Region1","PWR_BIO_001","CO2eq",2050,0
"Region1","PWR_BIO_001","NOx",2018,0
"Region1","PWR_BIO_001","NOx",2019,0
"Region1","PWR_BIO_001","NOx",2020,0
"Region1","PWR_BIO_001","NOx",2021,0
"Region1","PWR_BIO_001","NOx",2022,0
"Region1","PWR_BIO_001","NOx",2023,0
"Region1","PWR_BIO_001","NOx",2024,0
"Region1","PWR_BIO_001","NOx",2025,0
"Region1","PWR_BIO_001","NOx",2026,0
"Region1","PWR_BIO_001","NOx",2027,0
"Region1","PWR_BIO_001","NOx",2028,0
"Region1","PWR_BIO_001","NOx",2029,0
"Region1","PWR_BIO_001","NOx",2030,0
"Region1","PWR_BIO_001","NOx",2031,0
"Region1","PWR_BIO_001","NOx",2032,0
"Region1","PWR_BIO_001","NOx",2033,0
"Region1","PWR_BIO_001","NOx",2034,0
"Region1","PWR_BIO_001","NOx",2035,0
"Region1","PWR_BIO_001","NOx",2036,0
"Region1","PWR_BIO_001","NOx",2037,0
"Region1","PWR_BIO_001","NOx",2038,0
"Region1","PWR_BIO_001","NOx",2039,0
"Region1","PWR_BIO_001","NOx",2040,0
"Region1","PWR_BIO_001","NOx",2041,0
"Region1","PWR_BIO_001","NOx",2042,0
"Region1","PWR_BIO_001","NOx",2043,0
"Region1","PWR_BIO_001","NOx",2044,0
"Region1","PWR_BIO_001","NOx",2045,0
"Region1","PWR_BIO_001","NOx",2046,0
"Region1","PWR_BIO_001","NOx",2047,0
"Region1","PWR_BIO_001","NOx",2048,0
"Region1","PWR_BIO_001","NOx",2049,0
"Region1","PWR_BIO_001","NOx",2050,0
"Region1","PWR_COA_001","CH4",2018,0
"Region1","PWR_COA_001","CH4",2019,0
"Region1","PWR_COA_001","CH4",2020,0
"Region1","PWR_COA_001","CH4",2021,0
"Region1","PWR_COA_001","CH4",2022,0
"Region1","PWR_COA_001","CH4",2023,0
"Region1","PWR_COA_001","CH4",2024,0
"Region1","PWR_COA_001","CH4",2025,0
"Region1","PWR_COA_001","CH4",2026,0
"Region1","PWR_COA_001","CH4",2027,0
"Region1","PWR_COA_001","CH4",2028,0
"Region1","PWR_COA_001","CH4",2029,0
"Region1","PWR_COA_001","CH4",2030,0
"Region1","PWR_COA_001","CH4",2031,0
"Region1","PWR_COA_001","CH4",2032,0
"Region1","PWR_COA_001","CH4",2033,0
"Region1","PWR_COA_001","CH4",2034,0
"Region1","PWR_COA_001","CH4",2035,0
"Region1","PWR_COA_001","CH4",2036,0
"Region1","PWR_COA_001","CH4",2037,0
"Region1","PWR_COA_001","CH4",2038,0
"Region1","PWR_COA_001","CH4",2039,0
"Region1","PWR_COA_001","CH4",2040,0
"Region1","PWR_COA_001","CH4",2041,0
"Region1","PWR_COA_001","CH4",2042,0
"Region1","PWR_COA_001","CH4",2043,0
"Region1","PWR_COA_001","CH4",2044,0
"Region1","PWR_COA_001","CH4",2045,0
"Region1","PWR_COA_001","CH4",2046,0
"Region1","PWR_COA_001","CH4",2047,0
"Region1","PWR_COA_001","CH4",2048,0
"Region1","PWR_COA_001","CH4",2049,0
"Region1","PWR_COA_001","CH4",2050,0
"Region1","PWR_COA_001","CO",2018,0
"Region1","PWR_COA_001","CO",2019,0
"Region1","PWR_COA_001","CO",2020,0
"Region1","PWR_COA_001","CO",2021,0
"Region1","PWR_COA_001","CO",2022,0
"Region1","PWR_COA_001","CO",2023,0
"Region1","PWR_COA_001","CO",2024,0
"Region1","PWR_COA_001","CO",2025,0
"Region1","PWR_COA_001","CO",2026,0
"Region1","PWR_COA_001","CO",2027,0
"Region1","PWR_COA_001","CO",2028,0
"Region1","PWR_COA_001","CO",2029,0
"Region1","PWR_COA_001","CO",2030,0
"Region1","PWR_COA_001","CO",2031,0
"Region1","PWR_COA_001","CO",2032,0
"Region1","PWR_COA_001","CO",2033,0
"Region1","PWR_COA_001","CO",2034,0
"Region1","PWR_COA_001","CO",2035,0
"Region1","PWR_COA_001","CO",2036,0
"Region1","PWR_COA_001","CO",2037,0
"Region1","PWR_COA_001","CO",2038,0
"Region1","PWR_COA_001","CO",2039,0
"Region1","PWR_COA_001","CO",2040,0
"Region1","PWR_COA_001","CO",2041,0
"Region1","PWR_COA_001","CO",2042,0
"Region1","PWR_COA_001","CO",2043,0
"Region1","PWR_COA_001","CO",2044,0
"Region1","PWR_COA_001","CO",2045,0
"Region1","PWR_COA_001","CO",2046,0
"Region1","PWR_COA_001","CO",2047,0
"Region1","PWR_COA_001","CO",2048,0
"Region1","PWR_COA_001","CO",2049,0
"Region1","PWR_COA_001","CO",2050,0
"Region1","PWR_COA_001","CO2",2018,49.2238736207904
"Region1","PWR_COA_001","CO2",2019,84.6918995931585
"Region1","PWR_COA_001","CO2",2020,82.1078706094793
"Region1","PWR_COA_001","CO2",2021,80.2017763276359
"Region1","PWR_COA_001","CO2",2022,76.7395890170682
"Region1","PWR_COA_001","CO2",2023,74.466764637508
"Region1","PWR_COA_001","CO2",2024,71.6078464665438
"Region1","PWR_COA_001","CO2",2025,69.6974830747801
"Region1","PWR_COA_001","CO2",2026,70.1157152454759
"Region1","PWR_COA_001","CO2",2027,74.2005828792917
"Region1","PWR_COA_001","CO2",2028,78.7199063982346
"Region1","PWR_COA_001","CO2",2029,82.7420112887877
"Region1","PWR_COA_001","CO2",2030,87.9076277487922
"Region1","PWR_COA_001","CO2",2031,94.5900356581775
"Region1","PWR_COA_001","CO2",2032,99.8161605854985
"Region1","PWR_COA_001","CO2",2033,104.246999894192
"Region1","PWR_COA_001","CO2",2034,104.26995782371
"Region1","PWR_COA_001","CO2",2035,103.414395271942
"Region1","PWR_COA_001","CO2",2036,126.446628173187
"Region1","PWR_COA_001","CO2",2037,138.580928484299
"Region1","PWR_COA_001","CO2",2038,148.703574128476
"Region1","PWR_COA_001","CO2",2039,155.923775654389
"Region1","PWR_COA_001","CO2",2040,166.668511663856
"Region1","PWR_COA_001","CO2",2041,197.2694870784
"Region1","PWR_COA_001","CO2",2042,209.5988300208
"Region1","PWR_COA_001","CO2",2043,221.9281729632
"Region1","PWR_COA_001","CO2",2044,234.2575159056
"Region1","PWR_COA_001","CO2",2045,246.586858848
"Region1","PWR_COA_001","CO2",2046,258.9162017904
"Region1","PWR_COA_001","CO2",2047,271.2455447328
"Region1","PWR_COA_001","CO2",2048,283.5748876752
"Region1","PWR_COA_001","CO2",2049,295.9042306176
"Region1","PWR_COA_001","CO2",2050,308.23357356
"Region1","PWR_COA_001","CO2eq",2018,0
"Region1","PWR_COA_001","CO2eq",2019,0
"Region1","PWR_COA_001","CO2eq",2020,0
"Region1","PWR_COA_001","CO2eq",2021,0
"Region1","PWR_COA_001","CO2eq",2022,0
"Region1","PWR_COA_001","CO2eq",2023,0
"Region1","PWR_COA_001","CO2eq",2024,0
"Region1","PWR_COA_001","CO2eq",2025,0
"Region1","PWR_COA_001","CO2eq",2026,0
"Region1","PWR_COA_001","CO2eq",2027,0
"Region1","PWR_COA_001","CO2eq",2028,0
"Region1","PWR_COA_001","CO2eq",2029,0
"Region1","PWR_COA_001","CO2eq",2030,0
"Region1","PWR_COA_001","CO2eq",2031,0
"Region1","PWR_COA_001","CO2eq",2032,0
"Region1","PWR_COA_001","CO2eq",2033,0
"Region1","PWR_COA_001","CO2eq",2034,0
"Region1","PWR_COA_001","CO2eq",2035,0
"Region1","PWR_COA_001","CO2eq",2036,0
"Region1","PWR_COA_001","CO2eq",2037,0
"Region1","PWR_COA_001","CO2eq",2038,0
"Region1","PWR_COA_001","CO2eq",2039,0
"Region1","PWR_COA_001","CO2eq",2040,0
"Region1","PWR_COA_001","CO2eq",2041,0
"Region1","PWR_COA_001","CO2eq",2042,0
"Region1","PWR_COA_001","CO2eq",2043,0
"Region1","PWR_COA_001","CO2eq",2044,0
"Region1","PWR_COA_001","CO2eq",2045,0
"Region1","PWR_COA_001","CO2eq",2046,0
"Region1","PWR_COA_001","CO2eq",2047,0
"Region1","PWR_COA_001","CO2eq",2048,0
"Region1","PWR_COA_001","CO2eq",2049,0
"Region1","PWR_COA_001","CO2eq",2050,0
"Region1","PWR_COA_001","NOx",2018,0
"Region1","PWR_COA_001","NOx",2019,0
"Region1","PWR_COA_001","NOx",2020,0
"Region1","PWR_COA_001","NOx",2021,0
"Region1","PWR_COA_001","NOx",2022,0
"Region1","PWR_COA_001","NOx",2023,0
"Region1","PWR_COA_001","NOx",2024,0
"Region1","PWR_COA_001","NOx",2025,0
"Region1","PWR_COA_001","NOx",2026,0
"Region1","PWR_COA_001","NOx",2027,0
"Region1","PWR_COA_001","NOx",2028,0
"Region1","PWR_COA_001","NOx",2029,0
"Region1","PWR_COA_001","NOx",2030,0
"Region1","PWR_COA_001","NOx",2031,0
"Region1","PWR_COA_001","NOx",2032,0
"Region1","PWR_COA_001","NOx",2033,0
"Region1","PWR_COA_001","NOx",2034,0
"Region1","PWR_COA_001","NOx",2035,0
"Region1","PWR_COA_001","NOx",2036,0
"Region1","PWR_COA_001","NOx",2037,0
"Region1","PWR_COA_001","NOx",2038,0
"Region1","PWR_COA_001","NOx",2039,0
"Region1","PWR_COA_001","NOx",2040,0
"Region1","PWR_COA_001","NOx",2041,0
"Region1","PWR_COA_001","NOx",2042,0
"Region1","PWR_COA_001","NOx",2043,0
"Region1","PWR_COA_001","NOx",2044,0
"Region1","PWR_COA_001","NOx",2045,0
"Region1","PWR_COA_001","NOx",2046,0
"Region1","PWR_COA_001","NOx",2047,0
"Region1","PWR_COA_001","NOx",2048,0
"Region1","PWR_COA_001","NOx",2049,0
"Region1","PWR_COA_001","NOx",2050,0
"Region1","PWR_GEO_001","CH4",2018,0
"Region1","PWR_GEO_001","CH4",2019,0
"Region1","PWR_GEO_001","CH4",2020,0
"Region1","PWR_GEO_001","CH4",2021,0
"Region1","PWR_GEO_001","CH4",2022,0
"Region1","PWR_GEO_001","CH4",2023,0
"Region1","PWR_GEO_001","CH4",2024,0
"Region1","PWR_GEO_001","CH4",2025,0
"Region1","PWR_GEO_001","CH4",2026,0
"Region1","PWR_GEO_001","CH4",2027,0
"Region1","PWR_GEO_001","CH4",2028,0
"Region1","PWR_GEO_001","CH4",2029,0
"Region1","PWR_GEO_001","CH4",2030,0
"Region1","PWR_GEO_001","CH4",2031,0
"Region1","PWR_GEO_001","CH4",2032,0
"Region1","PWR_GEO_001","CH4",2033,0
"Region1","PWR_GEO_001","CH4",2034,0
"Region1","PWR_GEO_001","CH4",2035,0
"Region1","PWR_GEO_001","CH4",2036,0
"Region1","PWR_GEO_001","CH4",2037,0
"Region1","PWR_GEO_001","CH4",2038,0
"Region1","PWR_GEO_001","CH4",2039,0
"Region1","PWR_GEO_001","CH4",2040,0
"Region1","PWR_GEO_001","CH4",2041,0
"Region1","PWR_GEO_001","CH4",2042,0
"Region1","PWR_GEO_001","CH4",2043,0
"Region1","PWR_GEO_001","CH4",2044,0
"Region1","PWR_GEO_001","CH4",2045,0
"Region1","PWR_GEO_001","CH4",2046,0
"Region1","PWR_GEO_001","CH4",2047,0
"Region1","PWR_GEO_001","CH4",2048,0
"Region1","PWR_GEO_001","CH4",2049,0
"Region1","PWR_GEO_001","CH4",2050,0
"Region1","PWR_GEO_001","CO",2018,0
"Region1","PWR_GEO_001","CO",2019,0
"Region1","PWR_GEO_001","CO",2020,0
"Region1","PWR_GEO_001","CO",2021,0
"Region1","PWR_GEO_001","CO",2022,0
"Region1","PWR_GEO_001","CO",2023,0
"Region1","PWR_GEO_001","CO",2024,0
"Region1","PWR_GEO_001","CO",2025,0
"Region1","PWR_GEO_001","CO",2026,0
"Region1","PWR_GEO_001","CO",2027,0
"Region1","PWR_GEO_001","CO",2028,0
"Region1","PWR_GEO_001","CO",2029,0
"Region1","PWR_GEO_001","CO",2030,0
"Region1","PWR_GEO_001","CO",2031,0
"Region1","PWR_GEO_001","CO",2032,0
"Region1","PWR_GEO_001","CO",2033,0
"Region1","PWR_GEO_001","CO",2034,0
"Region1","PWR_GEO_001","CO",2035,0
"Region1","PWR_GEO_001","CO",2036,0
"Region1","PWR_GEO_001","CO",2037,0
"Region1","PWR_GEO_001","CO",2038,0
"Region1","PWR_GEO_001","CO",2039,0
"Region1","PWR_GEO_001","CO",2040,0
"Region1","PWR_GEO_001","CO",2041,0
"Region1","PWR_GEO_001","CO",2042,0
"Region1","PWR_GEO_001","CO",2043,0
"Region1","PWR_GEO_001","CO",2044,0
"Region1","PWR_GEO_001","CO",2045,0
"Region1","PWR_GEO_001","CO",2046,0
"Region1","PWR_GEO_001","CO",2047,0
"Region1","PWR_GEO_001","CO",2048,0
"Region1","PWR_GEO_001","CO",2049,0
"Region1","PWR_GEO_001","CO",2050,0
"Region1","PWR_GEO_001","CO2",2018,0
"Region1","PWR_GEO_001","CO2",2019,0
"Region1","PWR_GEO_001","CO2",2020,0
"Region1","PWR_GEO_001","CO2",2021,0
"Region1","PWR_GEO_001","CO2",2022,0
"Region1","PWR_GEO_001","CO2",2023,0
"Region1","PWR_GEO_001","CO2",2024,0
"Region1","PWR_GEO_001","CO2",2025,0
"Region1","PWR_GEO_001","CO2",2026,0
"Region1","PWR_GEO_001","CO2",2027,0
"Region1","PWR_GEO_001","CO2",2028,0
"Region1","PWR_GEO_001","CO2",2029,0
"Region1","PWR_GEO_001","CO2",2030,0
"Region1","PWR_GEO_001","CO2",2031,0
"Region1","PWR_GEO_001","CO2",2032,0
"Region1","PWR_GEO_001","CO2",2033,0
"Region1","PWR_GEO_001","CO2",2034,0
"Region1","PWR_GEO_001","CO2",2035,0
"Region1","PWR_GEO_001","CO2",2036,0
"Region1","PWR_GEO_001","CO2",2037,0
"Region1","PWR_GEO_001","CO2",2038,0
"Region1","PWR_GEO_001","CO2",2039,0
"Region1","PWR_GEO_001","CO2",2040,0
"Region1","PWR_GEO_001","CO2",2041,0
"Region1","PWR_GEO_001","CO2",2042,0
"Region1","PWR_GEO_001","CO2",2043,0
"Region1","PWR_GEO_001","CO2",2044,0
"Region1","PWR_GEO_001","CO2",2045,0
"Region1","PWR_GEO_001","CO2",2046,0
"Region1","PWR_GEO_001","CO2",2047,0
"Region1","PWR_GEO_001","CO2",2048,0
"Region1","PWR_GEO_001","CO2",2049,0
"Region1","PWR_GEO_001","CO2",2050,0
"Region1","PWR_GEO_001","CO2eq",2018,0
"Region1","PWR_GEO_001","CO2eq",2019,0
"Region1","PWR_GEO_001","CO2eq",2020,0
"Region1","PWR_GEO_001","CO2eq",2021,0
"Region1","PWR_GEO_001","CO2eq",2022,0
"Region1","PWR_GEO_001","CO2eq",2023,0
"Region1","PWR_GEO_001","CO2eq",2024,0
"Region1","PWR_GEO_001","CO2eq",2025,0
"Region1","PWR_GEO_001","CO2eq",2026,0
"Region1","PWR_GEO_001","CO2eq",2027,0
"Region1","PWR_GEO_001","CO2eq",2028,0
"Region1","PWR_GEO_001","CO2eq",2029,0
"Region1","PWR_GEO_001","CO2eq",2030,0
"Region1","PWR_GEO_001","CO2eq",2031,0
"Region1","PWR_GEO_001","CO2eq",2032,0
"Region1","PWR_GEO_001","CO2eq",2033,0
"Region1","PWR_GEO_001","CO2eq",2034,0
"Region1","PWR_GEO_001","CO2eq",2035,0
"Region1","PWR_GEO_001","CO2eq",2036,0
"Region1","PWR_GEO_001","CO2eq",2037,0
"Region1","PWR_GEO_001","CO2eq",2038,0
"Region1","PWR_GEO_001","CO2eq",2039,0
"Region1","PWR_GEO_001","CO2eq",2040,0
"Region1","PWR_GEO_001","CO2eq",2041,0
"Region1","PWR_GEO_001","CO2eq",2042,0
"Region1","PWR_GEO_001","CO2eq",2043,0
"Region1","PWR_GEO_001","CO2eq",2044,0
"Region1","PWR_GEO_001","CO2eq",2045,0
"Region1","PWR_GEO_001","CO2eq",2046,0
"Region1","PWR_GEO_001","CO2eq",2047,0
"Region1","PWR_GEO_001","CO2eq",2048,0
"Region1","PWR_GEO_001","CO2eq",2049,0
"Region1","PWR_GEO_001","CO2eq",2050,0
"Region1","PWR_GEO_001","NOx",2018,0
"Region1","PWR_GEO_001","NOx",2019,0
"Region1","PWR_GEO_001","NOx",2020,0
"Region1","PWR_GEO_001","NOx",2021,0
"Region1","PWR_GEO_001","NOx",2022,0
"Region1","PWR_GEO_001","NOx",2023,0
"Region1","PWR_GEO_001","NOx",2024,0
"Region1","PWR_GEO_001","NOx",2025,0
"Region1","PWR_GEO_001","NOx",2026,0
"Region1","PWR_GEO_001","NOx",2027,0
"Region1","PWR_GEO_001","NOx",2028,0
"Region1","PWR_GEO_001","NOx",2029,0
"Region1","PWR_GEO_001","NOx",2030,0
"Region1","PWR_GEO_001","NOx",2031,0
"Region1","PWR_GEO_001","NOx",2032,0
"Region1","PWR_GEO_001","NOx",2033,0
"Region1","PWR_GEO_001","NOx",2034,0
"Region1","PWR_GEO_001","NOx",2035,0
"Region1","PWR_GEO_001","NOx",2036,0
"Region1","PWR_GEO_001","NOx",2037,0
"Region1","PWR_GEO_001","NOx",2038,0
"Region1","PWR_GEO_001","NOx",2039,0
"Region1","PWR_GEO_001","NOx",2040,0
"Region1","PWR_GEO_001","NOx",2041,0
"Region1","PWR_GEO_001","NOx",2042,0
"Region1","PWR_GEO_001","NOx",2043,0
"Region1","PWR_GEO_001","NOx",2044,0
"Region1","PWR_GEO_001","NOx",2045,0
"Region1","PWR_GEO_001","NOx",2046,0
"Region1","PWR_GEO_001","NOx",2047,0
"Region1","PWR_GEO_001","NOx",2048,0
"Region1","PWR_GEO_001","NOx",2049,0
"Region1","PWR_GEO_001","NOx",2050,0
"Region1","PWR_HYD_001","CH4",2018,0
